song_title,artist,나이,성별,장르,분위기,인원수,상황
달춤,터치드 (Touched),20대 30대,남,발라드,애절한,혼자,감성충전
달팽이,패닉,20대 30대,남,발라드,애절한,혼자,감성충전
"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)",매드 클라운 (Mad Clown),10대 20대,남,힙합,신나는,듀엣,분위기 띄우기
답답X3 (Feat. Jambino),KIRIN (기린),20대 30대,여,발라드,애절한,듀엣,감성충전
답장,김동률,20대 30대,남,발라드,애절한,혼자,감성충전
답장을 보낸지,임영웅,30대 40대 50대+,여,트로트,달달,혼자,감성충전
당돌한 여자,서주경,20대 30대,남,발라드,애절한,혼자,감성충전
당신 사랑합니다,김종오,20대 30대,남,발라드,달달,혼자,데이트
당신과는 천천히,장범준,20대 30대,남,발라드,애절한,혼자,감성충전
당신은누구시길래,심수봉,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
당신을 위하여,더 크로스,20대 30대,남,발라드,애절한,혼자,감성충전
당신을 위하여,이보람 (씨야),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
당신이 듣던,장현준,20대 30대,남,발라드,애절한,혼자,감성충전
당신이야기,박서진,20대 30대,남,발라드,애절한,혼자,감성충전
당연한 것들,이적,20대 30대,남,발라드,애절한,혼자,감성충전
당장 널 만나러 가지 않으면,이찬혁,20대 30대,남,발라드,애절한,혼자,감성충전
대구 아가씨,김수찬,20대 30대,남,발라드,애절한,혼자,감성충전
대낮에 한 이별 (feat. 선예 Of Wonder Girls),박진영,20대 30대,남,발라드,우울한,듀엣,감성충전
더 이상 슬픔을 노래하지 않으리 (Acoustic ver.),한희정,20대 30대,남,발라드,애절한,혼자,감성충전
덕분에,윤종신,20대 30대,남,발라드,애절한,혼자,감성충전
덕수궁 돌담길의 봄 (Feat. 10cm),윤아 (YOONA),20대 30대,남,발라드,달달,듀엣,데이트
덩그러니,이수영,20대 30대,남,발라드,애절한,혼자,감성충전
델피늄,김아현,20대 30대,남,발라드,애절한,혼자,감성충전
도,태사자,20대 30대,남,발라드,애절한,혼자,감성충전
도망가자 (Run With Me),선우정아,20대 30대,남,발라드,애절한,듀엣,감성충전
도망가자 (Run With Me),유회승 (엔플라잉),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
도시 탈출,클론,20대 30대,남,발라드,애절한,혼자,감성충전
독백,정동원 (JD1),40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
돌고 돌아,세븐틴 (SEVENTEEN),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
돌아보지 마세요,임영웅,30대 40대 50대+,여,트로트,달달,혼자,감성충전
돌아오지마 (Feat. 용준형 of 비스트),헤이즈 (Heize),20대 30대,여,R&B,달달,듀엣,데이트
돌아올 순 없나요,디셈버 (December),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
돌아와요 부산항에,조용필,20대 30대,남,발라드,애절한,혼자,감성충전
동경,박효신,20대 30대,남,발라드,애절한,혼자,감성충전
동네 한 바퀴,윤종신,20대 30대,남,발라드,애절한,혼자,감성충전
동백아가씨,이미자,20대 30대,남,발라드,애절한,혼자,감성충전
동숙의 노래,문주란,20대 30대,남,발라드,애절한,혼자,감성충전
동행,최성수,20대 30대,남,발라드,애절한,혼자,감성충전
동화,The Fairy Tale,20대 30대,남,발라드,애절한,혼자,감성충전
동화,멜로망스,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
동화,박찬영,20대 30대,남,발라드,애절한,혼자,감성충전
됐고,GongGongGoo009,20대 30대,남,발라드,애절한,혼자,감성충전
되돌리다,이승기,20대 30대,남,발라드,애절한,혼자,감성충전
두 남자 (Duet with 규현),박재정,20대 30대,남,발라드,애절한,듀엣,감성충전
두 손,주윤하,20대 30대,여,발라드,애절한,혼자,감성충전
"두 손, 너에게 (feat. 최백호)",스웨덴세탁소,20대 30대,남,발라드,애절한,듀엣,감성충전
두견화 사랑,백년설,20대 30대,남,발라드,달달,혼자,데이트
두려움에 젖은 밤이 되지 않게,자이누경,20대 30대,남,발라드,애절한,혼자,감성충전
두명의 애인,데믹스,20대 30대,남,발라드,애절한,혼자,감성충전
두사람,성시경,20대 30대,남,발라드,애절한,혼자,감성충전
둥지,남진,20대 30대,남,발라드,애절한,혼자,감성충전
드라마,아이유 (IU),20대 30대,여,발라드,애절한,혼자,감성충전
듣는편지,40,20대 30대,남,발라드,애절한,혼자,감성충전
들꽃,솔루션스 (THE SOLUTIONS),20대 30대,남,발라드,애절한,혼자,감성충전
들꽃이 될게요,임영웅,30대 40대 50대+,여,트로트,달달,혼자,감성충전
들리나요...,태연 (TAEYEON),20대 30대,여,발라드,애절한,혼자,감성충전
딩동댕 정답입니다,정다비,20대 30대,남,발라드,애절한,혼자,감성충전
따따따,윤희,20대 30대,남,발라드,애절한,혼자,감성충전
따따블,오로라 (Aurora),20대 30대,남,발라드,애절한,혼자,감성충전
따뜻한 겨울 (Our Season),종현 (JONGHYUN),20대 30대,남,발라드,애절한,혼자,감성충전
따라따라,오로라 (Aurora),20대 30대,남,발라드,애절한,혼자,감성충전
따르릉 (작곡가 VER.),홍진영,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
딱 10CM만,BIG Naughty (서동현),20대 30대,남,발라드,애절한,혼자,감성충전
딱 1년만 (Feat. 10CM),BIG Naughty (서동현),20대 30대,남,발라드,애절한,듀엣,감성충전
때늦은 비는,015B,20대 30대,남,발라드,애절한,혼자,감성충전
때려쳐 (Feat. 황세현 (h3hyeon)),SHIRT,20대 30대,남,발라드,애절한,듀엣,감성충전
땡겨,총각들,20대 30대,남,발라드,애절한,혼자,감성충전
땡벌,강진,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
떠나는 기차,강훈,20대 30대,남,발라드,애절한,혼자,감성충전
떠나렵니까,진욱,20대 30대,남,발라드,애절한,혼자,감성충전
떠나지마 (Feat. 맥켈리),유니크노트,20대 30대,남,발라드,애절한,듀엣,감성충전
떠난다,박보영,20대 30대,남,발라드,애절한,혼자,감성충전
떨어진다 눈물이 (2025),2BIC (지환),20대 30대,남,발라드,우울한,혼자,감성충전
또 다시 사랑,임창정,20대 30대,남,발라드,달달,혼자,데이트
또 한번 사랑은 가고,이기찬,20대 30대,남,발라드,달달,혼자,데이트
똑같다면,브라운 아이드 소울,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
똑같은 사랑 똑같은 이별,어반자카파,20대 30대,남/여,발라드,우울한,그룹,감성충전
똥술,유세윤,20대 30대,남,발라드,애절한,혼자,감성충전
뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
뛰어(JUMP),BLACKPINK,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
뜨거운 안녕,손빈아,20대 30대,남,발라드,애절한,혼자,감성충전
뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
라일락,아이유 (IU),20대 30대,여,발라드,애절한,혼자,감성충전
랄랄라,시와,20대 30대,남,발라드,애절한,혼자,감성충전
러브 레시피,바비 킴,20대 30대,남,발라드,애절한,혼자,감성충전
러브 쉿!,조유리,20대 30대,남,발라드,애절한,혼자,감성충전
러브(Prod.로코베리),이성경,20대 30대,남,발라드,애절한,혼자,감성충전
러브레시피 II - 요즘 사람들,거미 (GUMMY)&바비 킴,20대 30대,여,발라드,애절한,듀엣,감성충전
럭키 데이,마이 앤트 메리 (My Aunt Mary),20대 30대,남,발라드,애절한,혼자,감성충전
레옹,"이유 갓지(GOD G) 않은 이유 (박명수, 아이유)",20대 30대,여,발라드,애절한,혼자,감성충전
롤러코스터,신현희와김루트,20대 30대,남,발라드,애절한,혼자,감성충전
롤린 (Rollin'),브레이브걸스,20대 30대,남,락,신나는,혼자,분위기 띄우기
루팡 (Lupin),카라 (Kara),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오),10대 20대,남,힙합,신나는,듀엣,분위기 띄우기
립스틱 짙게 바르고,임주리,20대 30대,남,발라드,애절한,혼자,감성충전
마에스트로 (Maestro),창모 (CHANGMO),10대 20대,남,힙합,신나는,혼자,분위기 띄우기
마음,서예안,20대 30대,남,발라드,애절한,혼자,감성충전
마음,아봉,20대 30대,남,발라드,애절한,혼자,감성충전
마음,아이유 (IU),20대 30대,여,발라드,애절한,혼자,감성충전
마음 따라 뛰는 건 멋지지 않아?,TWS (투어스),20대 30대,남,발라드,애절한,혼자,감성충전
"마음, 얼음처럼, 단단하게",이효리,20대 30대,여,발라드,애절한,혼자,감성충전
마음을 드려요,아이유 (IU),20대 30대,여,발라드,애절한,혼자,감성충전
마음이 내려 쌓이면,홍이삭,20대 30대,남,발라드,애절한,혼자,감성충전
마음이 넘쳐서 바다가 될지도 몰라,뮤즈그레인 (MuzGrain),20대 30대,남,발라드,애절한,혼자,감성충전
마이걸 MY GIRL,자우림,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
마중 (FEAT. 산들 (B1A4)),프라이머리 (Primary),20대 30대,남,발라드,애절한,듀엣,감성충전
마지막 내 숨소리,엠씨더맥스 (M.C the MAX),20대 30대,남,발라드,애절한,그룹,고음어필
마지막 너의 인사,헤이즈 (Heize),20대 30대,여,R&B,달달,혼자,데이트
마지막 눈물이 마르면 [Feat. 핫펠트(HA:TFELT)],이현도 (D.O),20대 30대,남,발라드,우울한,듀엣,감성충전
마지막 사랑,박기영,20대 30대,남,발라드,달달,혼자,데이트
마지막 사랑,신예영,20대 30대,남,발라드,달달,혼자,데이트
마지막 시,BIG Naughty (서동현),20대 30대,남,발라드,애절한,혼자,감성충전
마지막 인사,BIGBANG (빅뱅),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
마지막처럼,BLACKPINK,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
마포종점,은방울 자매,20대 30대,남,발라드,애절한,혼자,감성충전
막걸리 한잔,영탁,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
만남,노사연,20대 30대,남,발라드,애절한,혼자,감성충전
만남,코요태,20대 30대,남/여,발라드,애절한,그룹,감성충전
만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식 (Basick),20대 30대,남,발라드,우울한,듀엣,감성충전
만년설 (Everlasting),엔플라잉 (N.Flying),20대 30대,남,락,신나는,그룹,분위기 띄우기
만약에,미스김,20대 30대,남,발라드,애절한,혼자,감성충전
만약에,조항조,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
만약에,태연 (TAEYEON),20대 30대,여,발라드,애절한,혼자,감성충전
만약에 말야 (전우성 SOLO),노을,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
만추 (Feat. Crush),헤이즈 (Heize),20대 30대,여,R&B,달달,듀엣,데이트
많이많이,구피,20대 30대,남,발라드,애절한,혼자,감성충전
말달리자,크라잉넛 (CRYING NUT),20대 30대,남,락,신나는,혼자,분위기 띄우기
말리꽃,유성은,20대 30대,남,발라드,애절한,혼자,감성충전
말리꽃,이승철,20대 30대,남,발라드,애절한,혼자,감성충전
말리지 마,i-dle (아이들),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
말하고 싶은데,유지우,20대 30대,남,발라드,애절한,혼자,감성충전
말하는 대로,처진 달팽이 (유재석 & 이적),20대 30대,남,발라드,애절한,듀엣,감성충전
"말하자면 (FEAT. CRUSH, HOODY)",JINBO the SuperFreak,20대 30대,남,발라드,애절한,듀엣,감성충전
말할걸 그랬지,화이트,20대 30대,남,발라드,애절한,혼자,감성충전
말해! 뭐해?,케이윌,20대 30대,남,발라드,애절한,혼자,감성충전
말해줘 (feat. 엄정화),Jinusean,20대 30대,남,발라드,애절한,듀엣,감성충전
말해줘 (feat. 엄정화),지누션,20대 30대,남,발라드,애절한,듀엣,감성충전
맘마미아,카라 (Kara),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
맛 (Hot Sauce),NCT DREAM,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
매일 듣는 노래 (A Daily Song),황치열,20대 30대,남,발라드,애절한,혼자,감성충전
매일 듣는 노래(2026),필헌,20대 30대,남,발라드,애절한,혼자,감성충전
매일 멀어지는 사이,신용재 (2F),20대 30대,남,발라드,애절한,혼자,감성충전
맨발의 청춘,벅,20대 30대,남,발라드,애절한,혼자,감성충전
맨발의 청춘 (Remix),벅,20대 30대,남,발라드,애절한,혼자,감성충전
머리를 자르고,데이라이트,20대 30대,남,발라드,애절한,혼자,감성충전
먼 내일의 추억을 함께 추억하는 날이 올까,정이한 (더 넛츠),20대 30대,남,발라드,애절한,혼자,감성충전
먼 훗날 우리,정동원 (JD1),40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
멀어지다,넬 (NELL),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
멀어지지 않게,OuiOui (위위),20대 30대,남,발라드,애절한,혼자,감성충전
멈추지 않아,PLAVE,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
멈춰줘,헤이즈 (Heize),20대 30대,여,R&B,달달,혼자,데이트
멋쟁이 신사,YG Family,20대 30대,남,발라드,애절한,혼자,감성충전
멍,김현정,20대 30대,여,발라드,애절한,혼자,감성충전
멍에,김수희,20대 30대,남,발라드,애절한,혼자,감성충전
멍청이(twit),화사 (HWASA),20대 30대,여,발라드,애절한,혼자,감성충전
메시지 (with Gist),수엔 (Suen),20대 30대,남,발라드,애절한,듀엣,감성충전
멜로디,ASH ISLAND,20대 30대,남,발라드,애절한,혼자,감성충전
면도,브이원,20대 30대,남,발라드,애절한,혼자,감성충전
멸종,쏜애플,20대 30대,남,락,신나는,혼자,분위기 띄우기
멸종위기사랑,이찬혁,20대 30대,남,발라드,달달,혼자,데이트
몇 번의 이별,정효빈,20대 30대,남,발라드,우울한,혼자,감성충전
모노드라마 (WITH 유승우),허각,20대 30대,남,발라드,애절한,듀엣,감성충전
모닝콜 (feat. Fromm/프롬),PPCX (피터팬컴플렉스),20대 30대,남,발라드,애절한,듀엣,감성충전
모든 계절은 너였다,길구봉구,20대 30대,남,발라드,애절한,혼자,감성충전
"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,20대 30대,남,발라드,애절한,혼자,감성충전
모래 알갱이,임영웅,30대 40대 50대+,여,트로트,달달,혼자,감성충전
모래시계,엠씨더맥스 (M.C the MAX),20대 30대,남,발라드,애절한,그룹,고음어필
모르시나요,다비치,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
모르시나요(PROD.로코베리),조째즈,20대 30대,남,발라드,애절한,혼자,감성충전
모를 거예요,에이민,20대 30대,남,발라드,애절한,혼자,감성충전
